wavelength,channel_1
1272.8,-28.5047
1272.81,-28.4741
1272.82,-28.7668
1272.83,-28.9159
1272.84,-28.8941
1272.85,-28.9833
1272.86,-29.374
1272.87,-29.4448
1272.88,-29.4242
1272.89,-29.5492
1272.9,-29.7406
1272.91,-29.7048
1272.92,-29.9581
1272.93,-29.8251
1272.94,-30.0095
1272.95,-30.1349
1272.96,-30.2907
1272.97,-30.5084
1272.98,-30.4137
1272.99,-30.3896
1273.0,-30.6505
1273.01,-30.5128
1273.02,-30.7555
1273.03,-30.8961
1273.04,-31.0038
1273.05,-31.0137
1273.06,-30.9053
1273.07,-31.2013
1273.08,-31.1785
1273.09,-31.1966
1273.1,-31.3405
1273.11,-31.457
1273.12,-31.6183
1273.13,-31.6934
1273.14,-31.5782
1273.15,-31.7528
1273.16,-31.8314
1273.17,-31.9228
1273.18,-31.847
1273.19,-31.8764
1273.2,-31.9316
1273.21,-31.869
1273.22,-31.855
1273.23,-31.942
1273.24,-31.9921
1273.25,-32.0652
1273.26,-32.0207
1273.27,-32.303
1273.28,-32.3693
1273.29,-32.2727
1273.3,-32.1336
1273.31,-32.0572
1273.32,-32.2968
1273.33,-32.3224
1273.34,-32.1639
1273.35,-32.2923
1273.36,-32.1955
1273.37,-32.1187
1273.38,-32.1058
1273.39,-32.0618
1273.4,-32.2263
1273.41,-32.1582
1273.42,-32.6268
1273.43,-32.3505
1273.44,-32.1748
1273.45,-32.2464
1273.46,-32.1595
1273.47,-31.8518
1273.48,-31.8934
1273.49,-31.9193
1273.5,-31.9634
1273.51,-31.8244
1273.52,-31.8524
1273.53,-31.9438
1273.54,-31.836
1273.55,-31.5341
1273.56,-31.4666
1273.57,-31.5214
1273.58,-31.3835
1273.59,-31.3448
1273.6,-31.6778
1273.61,-31.6698
1273.62,-31.342
1273.63,-31.0135
1273.64,-31.0079
1273.65,-31.0176
1273.66,-30.821
1273.67,-30.8286
1273.68,-30.8771
1273.69,-30.775
1273.7,-30.6486
1273.71,-30.6145
1273.72,-30.5595
1273.73,-30.5567
1273.74,-30.4323
1273.75,-30.3952
1273.76,-30.3414
1273.77,-30.2453
1273.78,-30.246
1273.79,-30.1473
1273.8,-29.9997
1273.81,-30.1784
1273.82,-29.9623
1273.83,-29.8425
1273.84,-29.8932
1273.85,-29.9949
1273.86,-30.0157
1273.87,-29.7209
1273.88,-29.6231
1273.89,-29.6454
1273.9,-29.4294
1273.91,-29.3891
1273.92,-29.4225
1273.93,-29.549
1273.94,-29.5665
1273.95,-29.3342
1273.96,-29.2115
1273.97,-29.3549
1273.98,-29.2527
1273.99,-29.1293
1274.0,-29.1062
1274.01,-29.1826
1274.02,-29.0894
1274.03,-28.9859
1274.04,-29.0347
1274.05,-28.9736
1274.06,-29.0301
1274.07,-28.8138
1274.08,-28.8051
1274.09,-28.857
1274.1,-28.8356
1274.11,-28.8211
1274.12,-28.8444
1274.13,-28.7748
1274.14,-28.8182
1274.15,-28.6854
1274.16,-28.9092
1274.17,-28.9164
1274.18,-28.8226
1274.19,-28.7857
1274.2,-28.7233
1274.21,-28.8229
1274.22,-28.8541
1274.23,-28.7723
1274.24,-28.9571
1274.25,-28.8216
1274.26,-28.7322
1274.27,-28.7557
1274.28,-28.8157
1274.29,-28.9178
1274.3,-28.787
1274.31,-28.9353
1274.32,-28.93
1274.33,-28.8112
1274.34,-28.7722
1274.35,-28.7554
1274.36,-28.8344
1274.37,-29.0383
1274.38,-28.9999
1274.39,-29.1202
1274.4,-28.9943
1274.41,-29.1739
1274.42,-29.34
1274.43,-29.3045
1274.44,-29.1896
1274.45,-29.2174
1274.46,-29.3436
1274.47,-29.4644
1274.48,-29.3137
1274.49,-29.4853
1274.5,-29.4575
1274.51,-29.4248
1274.52,-29.454
1274.53,-29.5818
1274.54,-29.7246
1274.55,-29.7144
1274.56,-29.7384
1274.57,-29.8783
1274.58,-29.8022
1274.59,-29.9134
1274.6,-30.0616
1274.61,-30.0503
1274.62,-30.2299
1274.63,-30.2863
1274.64,-30.5268
1274.65,-30.4304
1274.66,-30.3849
1274.67,-30.6582
1274.68,-30.6208
1274.69,-30.3474
1274.7,-30.5725
1274.71,-30.5256
1274.72,-30.4955
1274.73,-30.5431
1274.74,-30.7036
1274.75,-30.8882
1274.76,-30.8277
1274.77,-30.6442
1274.78,-30.8865
1274.79,-30.9631
1274.8,-30.9195
1274.81,-31.07
1274.82,-31.2738
1274.83,-31.1624
1274.84,-31.0123
1274.85,-31.1199
1274.86,-31.4041
1274.87,-31.3375
1274.88,-31.2764
1274.89,-31.3763
1274.9,-31.5432
1274.91,-31.5484
1274.92,-31.7175
1274.93,-32.1275
1274.94,-32.2892
1274.95,-31.8908
1274.96,-31.8038
1274.97,-31.6168
1274.98,-31.6669
1274.99,-31.812
1275.0,-32.0682
1275.01,-32.1077
1275.02,-31.9091
1275.03,-32.1376
1275.04,-31.9747
1275.05,-32.0534
1275.06,-32.2056
1275.07,-32.2405
1275.08,-32.2776
1275.09,-32.1339
1275.1,-32.2217
1275.11,-32.5244
1275.12,-32.1683
1275.13,-32.1682
1275.14,-32.2494
1275.15,-32.3597
1275.16,-32.4158
1275.17,-32.2993
1275.18,-32.1178
1275.19,-32.2675
1275.2,-32.154
1275.21,-32.2153
1275.22,-32.1753
1275.23,-32.2172
1275.24,-32.2231
1275.25,-32.1855
1275.26,-32.1912
1275.27,-32.2132
1275.28,-32.2219
1275.29,-32.1646
1275.3,-32.1475
1275.31,-32.2962
1275.32,-32.2688
1275.33,-32.1614
1275.34,-32.0607
1275.35,-31.9681
1275.36,-32.1865
1275.37,-32.049
1275.38,-31.9378
1275.39,-32.1077
1275.4,-31.9586
1275.41,-31.7718
1275.42,-31.6073
1275.43,-31.5313
1275.44,-31.8348
1275.45,-31.9294
1275.46,-31.7284
1275.47,-31.753
1275.48,-31.6249
1275.49,-31.52
1275.5,-31.3101
1275.51,-31.1999
1275.52,-31.3387
1275.53,-31.2701
1275.54,-31.1317
1275.55,-31.0063
1275.56,-31.0332
1275.57,-31.0824
1275.58,-30.9228
1275.59,-30.612
1275.6,-30.642
1275.61,-30.685
1275.62,-30.5457
1275.63,-30.3725
1275.64,-30.4539
1275.65,-30.424
1275.66,-30.2715
1275.67,-30.1134
1275.68,-30.1584
1275.69,-30.2324
1275.7,-30.0157
1275.71,-29.9896
1275.72,-30.0597
1275.73,-29.9186
1275.74,-29.6749
1275.75,-29.6001
1275.76,-29.6438
1275.77,-29.5728
1275.78,-29.3732
1275.79,-29.2482
1275.8,-29.3272
1275.81,-29.2414
1275.82,-29.1513
1275.83,-29.0502
1275.84,-28.8898
1275.85,-28.8223
1275.86,-28.7436
1275.87,-28.6794
1275.88,-28.5464
1275.89,-28.5898
1275.9,-28.6334
1275.91,-28.3901
1275.92,-28.2765
1275.93,-28.563
1275.94,-28.1141
1275.95,-27.8658
1275.96,-27.8655
1275.97,-27.943
1275.98,-27.9936
1275.99,-27.9134
1276.0,-27.7579
1276.01,-27.8889
1276.02,-27.6147
1276.03,-27.5578
1276.04,-27.5863
1276.05,-27.6077
1276.06,-27.5361
1276.07,-27.4193
1276.08,-27.4633
1276.09,-27.6071
1276.1,-27.3485
1276.11,-27.3109
1276.12,-27.3434
1276.13,-27.4386
1276.14,-27.3929
1276.15,-27.3075
1276.16,-27.3431
1276.17,-27.3506
1276.18,-27.2499
1276.19,-27.2307
1276.2,-27.2219
1276.21,-27.3961
1276.22,-27.3828
1276.23,-27.3458
1276.24,-27.2811
1276.25,-27.1114
1276.26,-27.2342
1276.27,-27.1642
1276.28,-27.3024
1276.29,-27.3298
1276.3,-27.1916
1276.31,-27.1847
1276.32,-27.2341
1276.33,-27.3462
1276.34,-27.473
1276.35,-27.339
1276.36,-27.5024
1276.37,-27.4591
1276.38,-27.4383
1276.39,-27.501
1276.4,-27.4948
1276.41,-27.4045
1276.42,-27.6607
1276.43,-27.6335
1276.44,-27.7678
1276.45,-27.6219
1276.46,-27.815
1276.47,-27.9539
1276.48,-27.867
1276.49,-27.638
1276.5,-27.6842
1276.51,-27.8497
1276.52,-27.7925
1276.53,-27.9214
1276.54,-28.244
1276.55,-28.1902
1276.56,-27.9627
1276.57,-27.9125
1276.58,-28.0488
1276.59,-28.179
1276.6,-28.0633
1276.61,-28.2099
1276.62,-28.4836
1276.63,-28.2766
1276.64,-28.1214
1276.65,-28.3053
1276.66,-28.3844
1276.67,-28.3893
1276.68,-28.3257
1276.69,-28.4939
1276.7,-28.5483
1276.71,-28.4401
1276.72,-28.4846
1276.73,-28.5483
1276.74,-28.5487
1276.75,-28.7885
1276.76,-28.6095
1276.77,-28.6585
1276.78,-28.591
1276.79,-28.5647
1276.8,-28.6907
1276.81,-28.8281
1276.82,-28.6606
1276.83,-28.8649
1276.84,-28.7773
1276.85,-28.7043
1276.86,-28.7974
1276.87,-29.0398
1276.88,-29.1429
1276.89,-28.9896
1276.9,-28.7332
1276.91,-28.8366
1276.92,-28.8038
1276.93,-28.8342
1276.94,-28.9765
1276.95,-29.2223
1276.96,-29.1452
1276.97,-28.9053
1276.98,-28.9637
1276.99,-29.1116
1277.0,-28.9773
1277.01,-29.0633
1277.02,-28.8365
1277.03,-28.8992
1277.04,-28.9017
1277.05,-28.8576
1277.06,-28.8818
1277.07,-28.7787
1277.08,-28.8482
1277.09,-28.7923
1277.1,-28.7538
1277.11,-28.8481
1277.12,-28.888
1277.13,-28.9821
1277.14,-28.949
1277.15,-28.8427
1277.16,-29.2075
1277.17,-28.8115
1277.18,-28.7739
1277.19,-28.8652
1277.2,-28.9133
1277.21,-28.943
1277.22,-28.979
1277.23,-28.9433
1277.24,-29.1238
1277.25,-29.0117
1277.26,-29.1527
1277.27,-29.1138
1277.28,-29.1283
1277.29,-29.1799
1277.3,-29.1608
1277.31,-29.1004
1277.32,-29.1437
1277.33,-29.2397
1277.34,-29.3046
1277.35,-29.2166
1277.36,-29.3433
1277.37,-29.365
1277.38,-29.1747
1277.39,-29.1027
1277.4,-29.2084
1277.41,-29.3271
1277.42,-29.2517
1277.43,-29.2382
1277.44,-29.311
1277.45,-29.2253
1277.46,-29.1058
1277.47,-29.0491
1277.48,-29.051
1277.49,-29.5019
1277.5,-29.2382
1277.51,-29.3569
1277.52,-29.414
1277.53,-29.2398
1277.54,-29.0903
1277.55,-29.0847
1277.56,-29.2548
1277.57,-29.214
1277.58,-29.0514
1277.59,-29.1591
1277.6,-29.1146
1277.61,-29.008
1277.62,-28.968
1277.63,-29.1964
1277.64,-28.7754
1277.65,-28.767
1277.66,-28.7976
1277.67,-28.921
1277.68,-28.9398
1277.69,-29.1801
1277.7,-29.3546
1277.71,-29.242
1277.72,-29.0923
1277.73,-29.1009
1277.74,-29.2294
1277.75,-29.0422
1277.76,-29.0522
1277.77,-29.0852
1277.78,-29.0319
1277.79,-28.7151
1277.8,-28.7526
1277.81,-28.8329
1277.82,-28.7746
1277.83,-28.7859
1277.84,-28.9162
1277.85,-28.8872
1277.86,-28.8084
1277.87,-28.7145
1277.88,-28.6657
1277.89,-28.4279
1277.9,-28.6473
1277.91,-28.4834
1277.92,-28.4515
1277.93,-28.376
1277.94,-28.4205
1277.95,-28.6237
1277.96,-28.541
1277.97,-28.5547
1277.98,-28.6742
1277.99,-28.498
1278.0,-28.4661
1278.01,-28.4296
1278.02,-28.4843
1278.03,-28.634
1278.04,-28.5006
1278.05,-28.6456
1278.06,-28.7063
1278.07,-28.5406
1278.08,-28.7099
1278.09,-28.8558
1278.1,-28.9542
1278.11,-28.9318
1278.12,-28.8126
1278.13,-29.1387
1278.14,-29.0215
1278.15,-29.0697
1278.16,-29.0767
1278.17,-29.143
1278.18,-29.3406
1278.19,-29.5023
1278.2,-29.4702
1278.21,-29.5387
1278.22,-29.5671
1278.23,-29.6425
1278.24,-29.6276
1278.25,-29.7918
1278.26,-29.8624
1278.27,-29.7871
1278.28,-29.7629
1278.29,-29.7481
1278.3,-29.9185
1278.31,-30.0398
1278.32,-30.002
1278.33,-30.2923
1278.34,-30.3946
1278.35,-30.277
1278.36,-30.2465
1278.37,-30.3237
1278.38,-30.5882
1278.39,-30.391
1278.4,-30.3496
1278.41,-30.518
1278.42,-30.6159
1278.43,-30.5906
1278.44,-30.6089
1278.45,-30.6323
1278.46,-30.9086
1278.47,-30.8846
1278.48,-30.9501
1278.49,-30.9303
1278.5,-30.88
1278.51,-30.9058
1278.52,-30.9915
1278.53,-30.9115
1278.54,-31.0467
1278.55,-31.1165
1278.56,-31.3049
1278.57,-31.1411
1278.58,-31.1391
1278.59,-31.3311
1278.6,-31.4575
1278.61,-31.3126
1278.62,-31.2935
1278.63,-31.3345
1278.64,-31.3405
1278.65,-31.2565
1278.66,-31.4558
1278.67,-31.6387
1278.68,-31.4585
1278.69,-31.1859
1278.7,-31.3193
1278.71,-31.5397
1278.72,-31.4139
1278.73,-31.3402
1278.74,-31.551
1278.75,-31.538
1278.76,-31.3731
1278.77,-31.3474
1278.78,-31.1801
1278.79,-31.2864
1278.8,-31.2543
1278.81,-31.1715
1278.82,-31.1792
1278.83,-31.1568
1278.84,-31.1924
1278.85,-31.3264
1278.86,-31.1057
1278.87,-31.0592
1278.88,-30.9354
1278.89,-30.8988
1278.9,-30.8478
1278.91,-30.7619
1278.92,-30.7538
1278.93,-30.8008
1278.94,-30.5639
1278.95,-30.5906
1278.96,-30.472
1278.97,-30.343
1278.98,-30.3193
1278.99,-30.4164
1279.0,-30.5482
1279.01,-30.4552
1279.02,-30.1537
1279.03,-30.1852
1279.04,-29.9843
1279.05,-29.9133
1279.06,-29.8527
1279.07,-29.9687
1279.08,-30.0723
1279.09,-29.9192
1279.1,-29.8162
1279.11,-29.7881
1279.12,-29.7413
1279.13,-29.7079
1279.14,-29.4533
1279.15,-29.516
1279.16,-29.5779
1279.17,-29.4062
1279.18,-29.2995
1279.19,-29.2395
1279.2,-29.3546
1279.21,-29.2109
1279.22,-29.0664
1279.23,-29.1522
1279.24,-29.3018
1279.25,-29.2769
1279.26,-29.1188
1279.27,-28.8114
1279.28,-28.8935
1279.29,-28.8033
1279.3,-28.7992
1279.31,-28.8876
1279.32,-28.8668
1279.33,-28.7647
1279.34,-28.7167
1279.35,-28.6413
1279.36,-28.7218
1279.37,-28.6011
1279.38,-28.7045
1279.39,-28.7514
1279.4,-28.6307
1279.41,-28.4975
1279.42,-28.4149
1279.43,-28.3337
1279.44,-28.4073
1279.45,-28.4269
1279.46,-28.6004
1279.47,-28.4635
1279.48,-28.3078
1279.49,-28.4077
1279.5,-28.5071
1279.51,-28.1835
1279.52,-28.0371
1279.53,-28.3949
1279.54,-28.4524
1279.55,-28.2052
1279.56,-28.1652
1279.57,-28.346
1279.58,-28.3213
1279.59,-28.0892
1279.6,-28.1106
1279.61,-28.2339
1279.62,-28.1907
1279.63,-28.0453
1279.64,-28.1072
1279.65,-28.3006
1279.66,-28.3176
1279.67,-28.1313
1279.68,-28.1443
1279.69,-28.129
1279.7,-28.1418
1279.71,-28.1104
1279.72,-28.1991
1279.73,-28.2188
1279.74,-28.1602
1279.75,-28.2229
1279.76,-28.3423
1279.77,-28.1306
1279.78,-28.1608
1279.79,-28.0772
1279.8,-28.068
1279.81,-28.0629
1279.82,-28.1331
1279.83,-28.3879
1279.84,-28.3142
1279.85,-28.2666
1279.86,-28.3922
1279.87,-28.2313
1279.88,-28.2129
1279.89,-28.2936
1279.9,-28.5644
1279.91,-28.7778
1279.92,-28.4927
1279.93,-28.47
1279.94,-28.5287
1279.95,-28.571
1279.96,-28.6418
1279.97,-28.5984
1279.98,-28.6919
1279.99,-28.7397
1280.0,-28.6656
1280.01,-28.8517
1280.02,-28.7783
1280.03,-28.8263
1280.04,-28.8122
1280.05,-28.7232
1280.06,-28.7548
1280.07,-28.8569
1280.08,-28.9573
1280.09,-29.1628
1280.1,-29.006
1280.11,-29.174
1280.12,-29.0484
1280.13,-28.9919
1280.14,-29.0486
1280.15,-29.1643
1280.16,-29.3222
1280.17,-29.4123
1280.18,-29.3408
1280.19,-29.4849
1280.2,-29.3405
1280.21,-29.4232
1280.22,-29.5279
1280.23,-29.5666
1280.24,-29.6188
1280.25,-29.6377
1280.26,-29.7819
1280.27,-29.8634
1280.28,-29.764
1280.29,-29.967
1280.3,-29.9531
1280.31,-29.8172
1280.32,-29.9373
1280.33,-30.0464
1280.34,-30.0932
1280.35,-30.0418
1280.36,-30.1383
1280.37,-30.3144
1280.38,-30.1514
1280.39,-30.0596
1280.4,-30.243
1280.41,-30.2059
1280.42,-30.0943
1280.43,-30.1065
1280.44,-30.2378
1280.45,-30.2042
1280.46,-30.0099
1280.47,-29.9843
1280.48,-30.2513
1280.49,-30.1492
1280.5,-29.9424
1280.51,-30.116
1280.52,-30.257
1280.53,-30.1122
1280.54,-30.083
1280.55,-30.2359
1280.56,-30.4204
1280.57,-30.2168
1280.58,-30.0407
1280.59,-29.9731
1280.6,-30.1347
1280.61,-29.9663
1280.62,-29.9244
1280.63,-30.0091
1280.64,-29.9893
1280.65,-29.8377
1280.66,-29.9168
1280.67,-29.7089
1280.68,-29.8146
1280.69,-29.676
1280.7,-29.5924
1280.71,-29.5609
1280.72,-29.4493
1280.73,-29.5571
1280.74,-29.5197
1280.75,-29.1572
1280.76,-29.3159
1280.77,-29.2842
1280.78,-29.2028
1280.79,-29.0472
1280.8,-28.9345
1280.81,-29.0592
1280.82,-28.929
1280.83,-28.8485
1280.84,-28.9392
1280.85,-28.7859
1280.86,-28.7121
1280.87,-28.6101
1280.88,-28.5382
1280.89,-28.6609
1280.9,-28.6055
1280.91,-28.4585
1280.92,-28.4095
1280.93,-28.4072
1280.94,-28.3426
1280.95,-28.2118
1280.96,-28.1376
1280.97,-28.2026
1280.98,-28.2009
1280.99,-28.255
1281.0,-28.1013
1281.01,-28.4049
1281.02,-28.2705
1281.03,-27.9755
1281.04,-27.8765
1281.05,-27.9447
1281.06,-27.9816
1281.07,-28.0162
1281.08,-27.8022
1281.09,-27.9332
1281.1,-27.7929
1281.11,-27.6857
1281.12,-27.7988
1281.13,-27.8489
1281.14,-27.8959
1281.15,-27.7902
1281.16,-27.671
1281.17,-27.7648
1281.18,-27.581
1281.19,-27.5769
1281.2,-27.5927
1281.21,-27.5367
1281.22,-27.7127
1281.23,-27.6796
1281.24,-27.6109
1281.25,-27.4899
1281.26,-27.511
1281.27,-27.6508
1281.28,-27.631
1281.29,-27.4055
1281.3,-27.4302
1281.31,-27.5331
1281.32,-27.5597
1281.33,-27.5155
1281.34,-27.7926
1281.35,-27.8745
1281.36,-27.6402
1281.37,-27.3635
1281.38,-27.5386
1281.39,-27.6958
1281.4,-27.4032
1281.41,-27.4451
1281.42,-27.8784
1281.43,-27.8202
1281.44,-27.5237
1281.45,-27.41
1281.46,-27.5196
1281.47,-27.4553
1281.48,-27.4142
1281.49,-27.4472
1281.5,-27.6601
1281.51,-27.5865
1281.52,-27.4882
1281.53,-27.54
1281.54,-27.5201
1281.55,-27.5847
1281.56,-27.6757
1281.57,-27.1883
1281.58,-27.5095
1281.59,-27.5862
1281.6,-27.6759
1281.61,-27.6282
1281.62,-27.4918
1281.63,-27.7465
1281.64,-27.6013
1281.65,-27.6275
1281.66,-27.7387
1281.67,-27.7337
1281.68,-27.7886
1281.69,-27.7865
1281.7,-27.6111
1281.71,-27.8422
1281.72,-27.9394
1281.73,-27.7262
1281.74,-27.6912
1281.75,-27.7209
1281.76,-27.7508
1281.77,-27.6706
1281.78,-27.6283
1281.79,-27.8718
1281.8,-27.8489
1281.81,-28.0882
1281.82,-27.874
1281.83,-27.9533
1281.84,-28.1096
1281.85,-28.0598
1281.86,-27.9046
1281.87,-27.8366
1281.88,-27.9099
1281.89,-28.2531
1281.9,-27.9762
1281.91,-28.0174
1281.92,-28.107
1281.93,-28.0069
1281.94,-27.966
1281.95,-28.0312
1281.96,-28.3103
1281.97,-28.3386
1281.98,-28.2133
1281.99,-28.3608
1282.0,-28.3432
1282.01,-28.294
1282.02,-28.3656
1282.03,-28.4613
1282.04,-28.6155
1282.05,-28.6331
1282.06,-28.8698
1282.07,-28.9513
1282.08,-28.8204
1282.09,-28.7204
1282.1,-28.7721
1282.11,-28.8444
1282.12,-29.0478
1282.13,-29.1642
1282.14,-29.2022
1282.15,-29.1869
1282.16,-29.125
1282.17,-29.2721
1282.18,-29.4221
1282.19,-29.2961
1282.2,-29.29
1282.21,-29.5663
1282.22,-29.5657
1282.23,-29.4118
1282.24,-29.4341
1282.25,-29.6325
1282.26,-29.6701
1282.27,-29.5045
1282.28,-29.5478
1282.29,-29.7875
1282.3,-29.8613
1282.31,-29.7568
1282.32,-29.7741
1282.33,-29.9005
1282.34,-29.7857
1282.35,-29.6829
1282.36,-29.8866
1282.37,-29.9709
1282.38,-29.8373
1282.39,-29.7077
1282.4,-29.8476
1282.41,-29.9359
1282.42,-29.808
1282.43,-29.7135
1282.44,-29.8239
1282.45,-29.8241
1282.46,-29.9416
1282.47,-29.7823
1282.48,-29.8874
1282.49,-29.95
1282.5,-29.9027
1282.51,-29.9267
1282.52,-30.0967
1282.53,-29.8673
1282.54,-29.8684
1282.55,-29.6874
1282.56,-29.7347
1282.57,-29.8359
1282.58,-29.925
1282.59,-30.0653
1282.6,-30.0118
1282.61,-29.7441
1282.62,-29.9667
1282.63,-29.6818
1282.64,-29.606
1282.65,-29.6796
1282.66,-29.7709
1282.67,-29.8733
1282.68,-29.8156
1282.69,-29.6094
1282.7,-29.7208
1282.71,-29.5535
1282.72,-29.6792
1282.73,-29.5552
1282.74,-29.4705
1282.75,-29.5321
1282.76,-29.4922
1282.77,-29.5227
1282.78,-29.6057
1282.79,-29.6649
1282.8,-29.8086
1282.81,-29.4092
1282.82,-29.3611
1282.83,-29.5278
1282.84,-29.5647
1282.85,-29.4451
1282.86,-29.3459
1282.87,-29.4807
1282.88,-29.4986
1282.89,-29.1754
1282.9,-29.2715
1282.91,-29.518
1282.92,-29.555
1282.93,-29.2878
1282.94,-29.0819
1282.95,-29.1667
1282.96,-29.2054
1282.97,-29.076
1282.98,-29.278
1282.99,-29.2819
1283.0,-29.1559
1283.01,-29.1202
1283.02,-29.0876
1283.03,-29.071
1283.04,-29.1131
1283.05,-29.1325
1283.06,-29.2189
1283.07,-29.1224
1283.08,-29.0431
1283.09,-29.1358
1283.1,-29.0937
1283.11,-28.8627
1283.12,-29.0561
1283.13,-29.2419
1283.14,-29.1432
1283.15,-28.9007
1283.16,-28.9546
1283.17,-29.1744
1283.18,-28.9696
1283.19,-28.7458
1283.2,-28.9417
1283.21,-28.9205
1283.22,-28.7899
1283.23,-28.8005
1283.24,-29.0134
1283.25,-29.0945
1283.26,-28.8638
1283.27,-28.9311
1283.28,-29.0283
1283.29,-29.2507
1283.3,-29.0997
1283.31,-28.9605
1283.32,-29.0315
1283.33,-29.1011
1283.34,-29.002
1283.35,-29.1788
1283.36,-29.0416
1283.37,-29.1481
1283.38,-29.1306
1283.39,-29.0221
1283.4,-29.0066
1283.41,-28.9728
1283.42,-29.1181
1283.43,-29.3215
1283.44,-29.0083
1283.45,-29.3022
1283.46,-29.271
1283.47,-29.2179
1283.48,-29.2031
1283.49,-29.1994
1283.5,-29.3224
1283.51,-29.4527
1283.52,-29.2465
1283.53,-29.4605
1283.54,-29.3024
1283.55,-29.3252
1283.56,-29.3657
1283.57,-29.4105
1283.58,-29.5689
1283.59,-29.5701
1283.6,-29.7574
1283.61,-30.0736
1283.62,-30.1118
1283.63,-29.6147
1283.64,-29.5203
1283.65,-29.5336
1283.66,-29.7384
1283.67,-29.7662
1283.68,-29.809
1283.69,-29.8384
1283.7,-30.0178
1283.71,-30.1506
1283.72,-30.0392
1283.73,-29.951
1283.74,-30.1319
1283.75,-30.333
1283.76,-30.4343
1283.77,-30.3845
1283.78,-30.7231
1283.79,-30.7952
1283.8,-30.545
1283.81,-30.5719
1283.82,-30.8135
1283.83,-31.0139
1283.84,-31.1352
1283.85,-31.0584
1283.86,-31.433
1283.87,-31.4463
1283.88,-31.4226
1283.89,-31.5668
1283.9,-31.746
1283.91,-31.7906
1283.92,-31.8166
1283.93,-31.8584
1283.94,-32.2208
1283.95,-32.278
1283.96,-32.4116
1283.97,-32.6203
1283.98,-32.675
1283.99,-32.7181
1284.0,-32.8742
1284.01,-32.7788
1284.02,-32.9304
1284.03,-33.0654
1284.04,-33.2254
1284.05,-33.2927
1284.06,-33.2448
1284.07,-33.418
1284.08,-33.6197
1284.09,-33.5206
1284.1,-33.6239
1284.11,-33.9156
1284.12,-34.0998
1284.13,-33.9814
1284.14,-33.764
1284.15,-33.8899
1284.16,-34.0913
1284.17,-33.8908
1284.18,-33.8689
1284.19,-34.0028
1284.2,-34.2217
1284.21,-34.1297
1284.22,-34.0616
1284.23,-34.115
1284.24,-34.0682
1284.25,-33.9653
1284.26,-33.8772
1284.27,-33.9092
1284.28,-34.0224
1284.29,-33.9647
1284.3,-33.8988
1284.31,-33.8582
1284.32,-33.7713
1284.33,-33.8409
1284.34,-33.6896
1284.35,-33.7389
1284.36,-33.8049
1284.37,-33.65
1284.38,-33.4881
1284.39,-33.3409
1284.4,-33.3521
1284.41,-33.4952
1284.42,-33.1551
1284.43,-33.2408
1284.44,-33.2586
1284.45,-33.1065
1284.46,-32.9371
1284.47,-32.809
1284.48,-32.9534
1284.49,-32.9807
1284.5,-32.8059
1284.51,-32.8928
1284.52,-32.7332
1284.53,-32.6306
1284.54,-32.5988
1284.55,-32.4596
1284.56,-32.3499
1284.57,-32.5084
1284.58,-32.4942
1284.59,-32.3718
1284.6,-32.1485
1284.61,-32.1466
1284.62,-32.0356
1284.63,-31.8649
1284.64,-31.8848
1284.65,-32.0587
1284.66,-32.23
1284.67,-31.973
1284.68,-31.7812
1284.69,-31.9016
1284.7,-31.8266
1284.71,-31.587
1284.72,-31.404
1284.73,-31.4287
1284.74,-31.4472
1284.75,-31.2338
1284.76,-31.3705
1284.77,-31.5385
1284.78,-31.2436
1284.79,-31.0498
1284.8,-31.092
1284.81,-31.0595
1284.82,-31.1464
1284.83,-30.8916
1284.84,-30.7751
1284.85,-30.7983
1284.86,-30.7969
1284.87,-31.006
1284.88,-30.9723
1284.89,-30.5519
1284.9,-30.4982
1284.91,-30.3075
1284.92,-30.1958
1284.93,-30.1744
1284.94,-30.255
1284.95,-30.49
1284.96,-30.5326
1284.97,-30.0979
1284.98,-30.115
1284.99,-30.0675
1285.0,-29.9073
1285.01,-29.8878
1285.02,-30.0017
1285.03,-30.0637
1285.04,-29.9219
1285.05,-29.7233
1285.06,-29.8309
1285.07,-29.6545
1285.08,-29.657
1285.09,-29.5825
1285.1,-29.6214
1285.11,-29.6797
1285.12,-29.6219
1285.13,-29.5743
1285.14,-29.6356
1285.15,-29.4982
1285.16,-29.4572
1285.17,-29.2176
1285.18,-29.2766
1285.19,-29.3707
1285.2,-29.4105
1285.21,-29.436
1285.22,-29.2863
1285.23,-29.3446
1285.24,-29.3316
1285.25,-29.0504
1285.26,-29.1241
1285.27,-29.2756
1285.28,-29.3939
1285.29,-29.3093
1285.3,-29.2337
1285.31,-29.5994
1285.32,-29.2451
1285.33,-29.0857
1285.34,-29.2111
1285.35,-29.3159
1285.36,-29.3566
1285.37,-29.3793
1285.38,-29.218
1285.39,-29.253
1285.4,-29.2914
1285.41,-29.3501
1285.42,-29.2963
1285.43,-29.2127
1285.44,-29.2626
1285.45,-29.3535
1285.46,-29.2636
1285.47,-29.2203
1285.48,-29.2118
1285.49,-29.317
1285.5,-29.1593
1285.51,-29.0734
1285.52,-29.1894
1285.53,-29.3692
1285.54,-29.309
1285.55,-29.2158
1285.56,-29.3401
1285.57,-29.4437
1285.58,-29.1745
1285.59,-29.2443
1285.6,-29.4308
1285.61,-29.3649
1285.62,-29.1674
1285.63,-29.146
